"term","class","weight"
"time","INTENSITY_AVG","-0.0561452679877"
"important","INTENSITY_AVG","0.0223831764508"
"chris","INTENSITY_AVG","-0.0201465992834"
"finals","INTENSITY_AVG","-0.0173458982484"
"pool","INTENSITY_AVG","-0.0156041623503"
"wife","INTENSITY_AVG","-0.0249841940428"
"having","INTENSITY_AVG","0.025559371608"
"u","INTENSITY_AVG","0.102686387398"
"should be","INTENSITY_AVG","0.0318993957353"
"starting","INTENSITY_AVG","-0.0275308669363"
"don't know","INTENSITY_AVG","0.00313190238559"
"all","INTENSITY_AVG","0.063658070691"
"forget","INTENSITY_AVG","0.00260927938883"
"there is","INTENSITY_AVG","-0.0284798071243"
"harry potter","INTENSITY_AVG","-0.0189101885162"
"month","INTENSITY_AVG","0.0163704672859"
"getting ready","INTENSITY_AVG","0.061330189943"
"the truth","INTENSITY_AVG","0.00822341167536"
"my house","INTENSITY_AVG","-0.0193655003348"
"the bday","INTENSITY_AVG","0.0119628624561"
"follow","INTENSITY_AVG","-0.0109490627433"
"the b-day","INTENSITY_AVG","-0.00379597445206"
"children","INTENSITY_AVG","-0.00968687670122"
"hmmm","INTENSITY_AVG","0.000289093748114"
"great day","INTENSITY_AVG","0.0630646879193"
"one who","INTENSITY_AVG","0.0101107408491"
"tv","INTENSITY_AVG","-0.0138673999202"
"thursday","INTENSITY_AVG","0.00752358927718"
"laughing","INTENSITY_AVG","0.00527223328988"
"to","INTENSITY_AVG","-0.00845302848709"
"up with","INTENSITY_AVG","0.0191543791884"
"program","INTENSITY_AVG","-0.00852105440902"
"see what","INTENSITY_AVG","0.000954479030098"
"good time","INTENSITY_AVG","-0.0052412152241"
"smile","INTENSITY_AVG","-0.05628097771"
"enjoying","INTENSITY_AVG","0.0192111332788"
"paying","INTENSITY_AVG","-0.0287149056689"
"woman","INTENSITY_AVG","-0.0452776953028"
"worse","INTENSITY_AVG","0.0111330071247"
"sitting","INTENSITY_AVG","-0.00187232305738"
"very","INTENSITY_AVG","-0.0348820983896"
"forward to","INTENSITY_AVG","-0.0221393477151"
"fat","INTENSITY_AVG","0.0078733627539"
"a true","INTENSITY_AVG","-0.0245262781003"
"your own","INTENSITY_AVG","-0.0056788140554"
"fan","INTENSITY_AVG","0.0175798117351"
"decide","INTENSITY_AVG","-0.0195282834921"
"fam","INTENSITY_AVG","0.0427263218008"
"difference","INTENSITY_AVG","-0.0032138186307"
"repost this","INTENSITY_AVG","-0.00606540760533"
"`","INTENSITY_AVG","-0.01120917934"
"heaven","INTENSITY_AVG","0.0534046727434"
"list","INTENSITY_AVG","-0.0151822801001"
"harry","INTENSITY_AVG","-0.0189101885162"
"small","INTENSITY_AVG","-0.0368135927252"
"study","INTENSITY_AVG","-0.0136784274827"
"so hard","INTENSITY_AVG","0.00480654207556"
"i'll","INTENSITY_AVG","-0.028966777172"
"great weekend","INTENSITY_AVG","0.00577346779001"
"cookies","INTENSITY_AVG","-0.016495637264"
"due to","INTENSITY_AVG","-0.0147633227149"
"to say","INTENSITY_AVG","0.0218487198829"
"tea","INTENSITY_AVG","0.00686301253062"
"the greatest","INTENSITY_AVG","0.0224229827514"
"past","INTENSITY_AVG","0.0404574857665"
"say that","INTENSITY_AVG","-0.0268048491707"
"rate","INTENSITY_AVG","0.00239893860663"
"pass","INTENSITY_AVG","0.063514353363"
"a blast","INTENSITY_AVG","0.0380795187517"
"what","INTENSITY_AVG","-0.00453123441261"
"on monday","INTENSITY_AVG","0.0193009543466"
"sun","INTENSITY_AVG","-0.00629401359424"
"sum","INTENSITY_AVG","0.00469607409931"
"right now","INTENSITY_AVG","-0.0289639888557"
"learned","INTENSITY_AVG","-0.00791228799704"
"is feeling","INTENSITY_AVG","0.0149878678548"
"full","INTENSITY_AVG","0.0205377257007"
"my birthday","INTENSITY_AVG","0.0641266498405"
"can only","INTENSITY_AVG","0.0111652128158"
"this week","INTENSITY_AVG","-0.00652453351508"
"your heart","INTENSITY_AVG","-0.00371574415276"
"hours","INTENSITY_AVG","0.038883551136"
"is looking","INTENSITY_AVG","-0.0184986588068"
"mr .","INTENSITY_AVG","-0.0140241653333"
"strong","INTENSITY_AVG","-0.0488089669075"
"there's a","INTENSITY_AVG","0.00758649696395"
"my son","INTENSITY_AVG","0.0221099654194"
"ahead","INTENSITY_AVG","-0.00235195803519"
"experience","INTENSITY_AVG","0.00968650766251"
"pics","INTENSITY_AVG","-0.06468068969"
"a couple","INTENSITY_AVG","0.0199581474318"
"tell me","INTENSITY_AVG","-0.0000742808206825"
"pick","INTENSITY_AVG","-0.009321946597"
"on saturday","INTENSITY_AVG","0.00101778375608"
"with my","INTENSITY_AVG","-0.0515748754754"
"family","INTENSITY_AVG","0.00334877044229"
"put","INTENSITY_AVG","-0.0233734128619"
"thanks for","INTENSITY_AVG","0.0306188314256"
"not going","INTENSITY_AVG","-0.0124984154656"
"( (","INTENSITY_AVG","0.000093784580184"
"eye","INTENSITY_AVG","-0.0275363711339"
"takes","INTENSITY_AVG","-0.0169632918788"
"two","INTENSITY_AVG","-0.0241088958475"
"6","INTENSITY_AVG","-0.0100696373511"
"taken","INTENSITY_AVG","-0.0207839785814"
"person who","INTENSITY_AVG","-0.00742973272019"
"more","INTENSITY_AVG","-0.0584819017499"
"they can","INTENSITY_AVG","-0.00534186271545"
"door","INTENSITY_AVG","0.0162914554051"
"knows","INTENSITY_AVG","0.0480567084514"
"company","INTENSITY_AVG","0.00527285799303"
"i thought","INTENSITY_AVG","-0.00500302652963"
"ain't","INTENSITY_AVG","0.0440218281879"
"stick","INTENSITY_AVG","0.00212313519272"
"broke","INTENSITY_AVG","0.0169376198133"
"known","INTENSITY_AVG","-0.0116447911842"
"glad","INTENSITY_AVG","0.014759100745"
"town","INTENSITY_AVG","0.000507598883068"
"none","INTENSITY_AVG","-0.011016803592"
"hour","INTENSITY_AVG","0.0452643162073"
"sucks","INTENSITY_AVG","0.0435780530469"
"learn","INTENSITY_AVG","0.0159645089878"
"history","INTENSITY_AVG","-0.0159484204021"
"beautiful","INTENSITY_AVG","-0.00326850112206"
"but it's","INTENSITY_AVG","0.000178611001821"
"tell you","INTENSITY_AVG","-0.00104747370835"
"share","INTENSITY_AVG","-0.0162806029212"
"accept","INTENSITY_AVG","-0.00230152011904"
"numbers","INTENSITY_AVG","-0.0327565304332"
"sense","INTENSITY_AVG","-0.00393858470663"
"years ago","INTENSITY_AVG","-0.0146754735501"
"paste this","INTENSITY_AVG","0.00153063637367"
"!","INTENSITY_AVG","2.28504669336"
"huge","INTENSITY_AVG","0.0195521708689"
"needs","INTENSITY_AVG","0.0392979874661"
"goal","INTENSITY_AVG","-0.00795703664221"
"must be","INTENSITY_AVG","0.0092826273209"
"rather","INTENSITY_AVG","-0.00118315922892"
"way to","INTENSITY_AVG","0.0502230534098"
"to spend","INTENSITY_AVG","-0.00960602316358"
"thinking of","INTENSITY_AVG","0.00280040452683"
"okay","INTENSITY_AVG","-0.00776454549736"
"plans","INTENSITY_AVG","-0.0115763347481"
"end of","INTENSITY_AVG","0.0251170558197"
"fb","INTENSITY_AVG","0.00553129855041"
"blood","INTENSITY_AVG","-0.0141745200804"
"coming","INTENSITY_AVG","0.0592800956081"
". . .","INTENSITY_AVG","0.00230651817619"
"a","INTENSITY_AVG","-0.0856899243984"
"short","INTENSITY_AVG","-0.0139078388601"
"back to","INTENSITY_AVG","-0.0882365736182"
"thanks again","INTENSITY_AVG","-0.0244070196255"
"putting","INTENSITY_AVG","-0.00963925728799"
"dream","INTENSITY_AVG","-0.0135261408021"
"playing","INTENSITY_AVG","0.022560219061"
"that's","INTENSITY_AVG","-0.00347492539855"
"help","INTENSITY_AVG","0.134685963366"
"don't","INTENSITY_AVG","-0.0347308282456"
"flowers","INTENSITY_AVG","0.000145303342973"
"sooo","INTENSITY_AVG","0.0150401353995"
"soon","INTENSITY_AVG","0.0571698518943"
"trade","INTENSITY_AVG","0.00673488152671"
"isnt","INTENSITY_AVG","0.00708176321938"
"paper","INTENSITY_AVG","-0.00542683498409"
"through","INTENSITY_AVG","-0.0313768086287"
"hell","INTENSITY_AVG","0.0597272395365"
"its","INTENSITY_AVG","0.186547706001"
"24","INTENSITY_AVG","-0.0144933480229"
"20","INTENSITY_AVG","-0.0432611651786"
"21","INTENSITY_AVG","-0.0143373859118"
"22","INTENSITY_AVG","-0.0040075749521"
"pray","INTENSITY_AVG","0.0338716666135"
"actually","INTENSITY_AVG","-0.0419367384373"
"late","INTENSITY_AVG","0.0197143683863"
"is still","INTENSITY_AVG","-0.02970281678"
"we had","INTENSITY_AVG","0.0114610329931"
"bout","INTENSITY_AVG","-0.0534344609332"
"might","INTENSITY_AVG","-0.0593415706109"
"haven't","INTENSITY_AVG","0.0483961459439"
"evening","INTENSITY_AVG","0.000233123585683"
"somebody","INTENSITY_AVG","-0.0128940991661"
"yo","INTENSITY_AVG","-0.0089340372364"
"ya","INTENSITY_AVG","0.0555320190635"
"a few","INTENSITY_AVG","-0.0291412948213"
"just got","INTENSITY_AVG","0.0237147720604"
"in order","INTENSITY_AVG","0.00625614406153"
"you've","INTENSITY_AVG","0.0169067083911"
"foot","INTENSITY_AVG","-0.010247033512"
"the hell","INTENSITY_AVG","0.0281466647724"
"always","INTENSITY_AVG","0.0280777529418"
"gud","INTENSITY_AVG","0.0328063389086"
"year old","INTENSITY_AVG","0.0189635449206"
"bless","INTENSITY_AVG","-0.00812293120926"
"someone","INTENSITY_AVG","-0.0919921508334"
"die","INTENSITY_AVG","0.0252047919105"
"found","INTENSITY_AVG","0.0316361258333"
"a nap","INTENSITY_AVG","-0.00265980238388"
"friendship","INTENSITY_AVG","-0.0161991576096"
"isn't","INTENSITY_AVG","0.00051095794108"
"week","INTENSITY_AVG","-0.0151637723527"
"my wife","INTENSITY_AVG","-0.00713125329059"
"everyone","INTENSITY_AVG","-0.0020170160961"
"weight","INTENSITY_AVG","-0.0181778819558"
"house","INTENSITY_AVG","-0.0472127001812"
"energy","INTENSITY_AVG","0.0223269654003"
"hard","INTENSITY_AVG","-0.0215831166811"
"idea","INTENSITY_AVG","-0.0422675987157"
"gun","INTENSITY_AVG","0.0227870046183"
"of these","INTENSITY_AVG","-0.00657039068814"
"tonite","INTENSITY_AVG","0.0165208755697"
"really","INTENSITY_AVG","0.0225834250591"
"missed","INTENSITY_AVG","0.0182849856352"
":]","INTENSITY_AVG","0.054703148022"
"lots of","INTENSITY_AVG","0.00527554517608"
"since","INTENSITY_AVG","-0.0154475556259"
"misses","INTENSITY_AVG","-0.0204578393722"
"health","INTENSITY_AVG","0.00864579553008"
"7","INTENSITY_AVG","-0.0409368554059"
"ass","INTENSITY_AVG","0.0595364665062"
"to watch","INTENSITY_AVG","-0.0300482602875"
"look like","INTENSITY_AVG","-0.00847971552845"
"friday","INTENSITY_AVG","0.0438172924117"
"guess","INTENSITY_AVG","-0.0105312325597"
"reason","INTENSITY_AVG","-0.0359705894517"
"its been","INTENSITY_AVG","-0.0140019801745"
"ask","INTENSITY_AVG","0.0590507974763"
"wish i","INTENSITY_AVG","0.00392323356143"
"beginning","INTENSITY_AVG","-0.005352072924"
"to come","INTENSITY_AVG","-0.081085904068"
"what do","INTENSITY_AVG","-0.0430152143206"
"come on","INTENSITY_AVG","0.0419971856181"
"for all","INTENSITY_AVG","0.0367070963909"
"american","INTENSITY_AVG","-0.0109869821896"
"does anyone","INTENSITY_AVG","-0.0177119505686"
"w","INTENSITY_AVG","0.00318092823874"
"feed","INTENSITY_AVG","0.00238225344821"
"dont","INTENSITY_AVG","0.0798485575499"
"feel","INTENSITY_AVG","0.0271900766159"
"when you","INTENSITY_AVG","-0.00871756781917"
"number","INTENSITY_AVG","-0.0258153617851"
"for those","INTENSITY_AVG","-0.0215887841489"
"feet","INTENSITY_AVG","-0.0138691265867"
"i know","INTENSITY_AVG","0.0280429813298"
"done","INTENSITY_AVG","0.00942381593016"
"miss","INTENSITY_AVG","-0.0535742032456"
"goin to","INTENSITY_AVG","-0.0114794516842"
"horse","INTENSITY_AVG","-0.00652213255331"
"""","INTENSITY_AVG","-0.280993222087"
"the game","INTENSITY_AVG","-0.0119502905692"
"matter what","INTENSITY_AVG","0.0303129791135"
"least","INTENSITY_AVG","0.00927821257469"
"to get","INTENSITY_AVG","-0.0396660095677"
"wonderful","INTENSITY_AVG","0.0201419531263"
"if you're","INTENSITY_AVG","-0.0298099725768"
"passed","INTENSITY_AVG","-0.00784733862007"
"wants to","INTENSITY_AVG","-0.0511299572837"
"to play","INTENSITY_AVG","0.011545130218"
"on your","INTENSITY_AVG","-0.0849234920748"
"long as","INTENSITY_AVG","-0.0130384653"
"relationship","INTENSITY_AVG","-0.00120192906927"
"behind","INTENSITY_AVG","-0.0150263043228"
"park","INTENSITY_AVG","0.0000619943697511"
"part","INTENSITY_AVG","0.0353540371257"
"believe","INTENSITY_AVG","0.0428315811894"
"king","INTENSITY_AVG","0.0178088970079"
"kind","INTENSITY_AVG","-0.047038229138"
"b","INTENSITY_AVG","-0.0778317578013"
"% of","INTENSITY_AVG","-0.0103461649861"
"gotten","INTENSITY_AVG","-0.0294968553754"
"is ready","INTENSITY_AVG","0.0166496737292"
"supposed","INTENSITY_AVG","-0.0133166868001"
"http://www.youtube.com","INTENSITY_AVG","0.0165545766029"
"to take","INTENSITY_AVG","-0.0283347705833"
"do not","INTENSITY_AVG","0.0269267762208"
"decided to","INTENSITY_AVG","0.0290916497403"
"alot of","INTENSITY_AVG","0.00251947746228"
"wasnt","INTENSITY_AVG","0.0179392496386"
"just saw","INTENSITY_AVG","0.0129880932701"
"lie","INTENSITY_AVG","0.012129132115"
"i think","INTENSITY_AVG","0.0192788071304"
"nights","INTENSITY_AVG","-0.0210248243465"
"dancing","INTENSITY_AVG","0.000452570689889"
"lil","INTENSITY_AVG","0.00527306326095"
"self","INTENSITY_AVG","-0.0271328991689"
"i'm gonna","INTENSITY_AVG","-0.0149284512013"
"also","INTENSITY_AVG","0.0107505701975"
"to meet","INTENSITY_AVG","-0.00543033753936"
"build","INTENSITY_AVG","-0.0197313264733"
"play","INTENSITY_AVG","0.0863640607164"
"added","INTENSITY_AVG","0.00199247300341"
"reach","INTENSITY_AVG","0.00167115127423"
"most","INTENSITY_AVG","0.0338554948149"
"i cant","INTENSITY_AVG","-0.0228790119122"
"plan","INTENSITY_AVG","-0.0217673199047"
"last day","INTENSITY_AVG","-0.00460025171268"
"nothing","INTENSITY_AVG","0.0386732908362"
"good morning","INTENSITY_AVG","0.00945429541455"
"mobile","INTENSITY_AVG","-0.0078197252415"
"clear","INTENSITY_AVG","-0.00342151419519"
"sometimes","INTENSITY_AVG","0.0166766815214"
"ko","INTENSITY_AVG","0.0185226663774"
"to become","INTENSITY_AVG","0.0083261934193"
"try to","INTENSITY_AVG","0.00608959700204"
"clean","INTENSITY_AVG","-0.0116380562894"
"ugh","INTENSITY_AVG","0.051859997708"
"gold","INTENSITY_AVG","-0.00863041386696"
"fine","INTENSITY_AVG","-0.0306872137119"
"find","INTENSITY_AVG","0.0222277574816"
"get up","INTENSITY_AVG","0.037817075785"
"nervous","INTENSITY_AVG","0.00567332140949"
"pretty","INTENSITY_AVG","0.000265060663432"
"so far","INTENSITY_AVG","0.00270517237677"
"8","INTENSITY_AVG","-0.0303196029732"
"feel like","INTENSITY_AVG","0.00148794862636"
"his","INTENSITY_AVG","0.0100594869739"
"hit","INTENSITY_AVG","0.0237611285945"
"tommorow","INTENSITY_AVG","-0.000835649176795"
"trees","INTENSITY_AVG","0.00953060333021"
"feels","INTENSITY_AVG","0.0324320477458"
"courage","INTENSITY_AVG","0.00537303086648"
"during","INTENSITY_AVG","-0.0091200736475"
"no one","INTENSITY_AVG","-0.0113642407562"
"the next","INTENSITY_AVG","0.0231429437222"
"him","INTENSITY_AVG","0.0472332872711"
"cry","INTENSITY_AVG","-0.0156538736811"
"am going","INTENSITY_AVG","0.0266356679572"
"made it","INTENSITY_AVG","0.0119549250611"
"common","INTENSITY_AVG","0.0117657830513"
"so long","INTENSITY_AVG","-0.0200410871398"
"told me","INTENSITY_AVG","-0.00481792034082"
"x","INTENSITY_AVG","0.00223644210736"
"set","INTENSITY_AVG","-0.0116630166147"
"art","INTENSITY_AVG","0.0113714488101"
"sex","INTENSITY_AVG","0.0176850093814"
"see","INTENSITY_AVG","0.00824182664882"
"dumb","INTENSITY_AVG","0.0128024838122"
"are","INTENSITY_AVG","0.0308516455745"
"sea","INTENSITY_AVG","-0.0073666541077"
"close","INTENSITY_AVG","-0.00868077971856"
"#","INTENSITY_AVG","0.0325845364746"
"pictures","INTENSITY_AVG","0.0206411577326"
"wow","INTENSITY_AVG","0.103322366195"
"currently","INTENSITY_AVG","0.0176871030959"
"please","INTENSITY_AVG","0.0472804419183"
"i forgot","INTENSITY_AVG","0.00221748599537"
"this morning","INTENSITY_AVG","0.00416962911217"
"woo","INTENSITY_AVG","0.0341130881558"
"won","INTENSITY_AVG","-0.00898192852551"
"probably","INTENSITY_AVG","-0.00253391042365"
"watchin","INTENSITY_AVG","-0.00798911061737"
"says ""","INTENSITY_AVG","-0.00792224061876"
"this time","INTENSITY_AVG","-0.00126231823616"
"missing","INTENSITY_AVG","-0.000150214247728"
"attention","INTENSITY_AVG","-0.025967722617"
"are going","INTENSITY_AVG","0.0515732046912"
"pissed","INTENSITY_AVG","0.0480139913352"
"both","INTENSITY_AVG","-0.0355638920722"
"c","INTENSITY_AVG","-0.0322895411946"
"last","INTENSITY_AVG","0.00532209272707"
"christmas everyone","INTENSITY_AVG","0.0282160318999"
"alot","INTENSITY_AVG","-0.0151026575653"
"really need","INTENSITY_AVG","0.0133989142201"
"back from","INTENSITY_AVG","0.0177682604309"
"to be","INTENSITY_AVG","0.016146365657"
"whole","INTENSITY_AVG","-0.0171280620333"
"put this","INTENSITY_AVG","0.0210115799636"
"friends are","INTENSITY_AVG","-0.00725977648649"
"):","INTENSITY_AVG","0.0380464428355"
"point","INTENSITY_AVG","0.0144890207411"
"simple","INTENSITY_AVG","-0.0474084308309"
"sweet","INTENSITY_AVG","-0.00361264778655"
"whatever","INTENSITY_AVG","-0.0461614035377"
"wen","INTENSITY_AVG","-0.00544221495173"
"sexy","INTENSITY_AVG","0.00534701765962"
". php","INTENSITY_AVG","-0.0360890046381"
"along","INTENSITY_AVG","0.0157760892486"
"cream","INTENSITY_AVG","-0.0104564604169"
"create","INTENSITY_AVG","-0.0103465650909"
"due","INTENSITY_AVG","-0.0115156665821"
"pa","INTENSITY_AVG","0.0067488186284"
"damn","INTENSITY_AVG","0.0716266638934"
"rest of","INTENSITY_AVG","0.0161995331971"
"pe","INTENSITY_AVG","-0.00524243367389"
"when we","INTENSITY_AVG","-0.000995776111433"
"woke","INTENSITY_AVG","0.000687687907568"
"pm","INTENSITY_AVG","0.00733433348353"
"why is","INTENSITY_AVG","0.022106471163"
"gay","INTENSITY_AVG","-0.010941181695"
"fire","INTENSITY_AVG","0.0223833663268"
"what's","INTENSITY_AVG","0.0131975906836"
"wanting to","INTENSITY_AVG","0.00562981257992"
"else","INTENSITY_AVG","-0.0294430506982"
"awake","INTENSITY_AVG","0.00788667131559"
"trying to","INTENSITY_AVG","-0.00284875087356"
"look","INTENSITY_AVG","0.0184120094701"
"straight","INTENSITY_AVG","-0.0184523977392"
"into the","INTENSITY_AVG","0.000330522932665"
"full of","INTENSITY_AVG","0.00381249142623"
"while","INTENSITY_AVG","-0.0290936078616"
"get some","INTENSITY_AVG","0.00581984803556"
"homework","INTENSITY_AVG","-0.00792769286395"
"fun","INTENSITY_AVG","-0.0542800038209"
"theres","INTENSITY_AVG","-0.0468813181839"
"real","INTENSITY_AVG","-0.0818360712784"
"<3","INTENSITY_AVG","0.0614237536623"
"ready","INTENSITY_AVG","0.0334274584752"
"rid","INTENSITY_AVG","-0.0102878275642"
"i can","INTENSITY_AVG","0.00670436879428"
"funny","INTENSITY_AVG","0.0128696877193"
"anymore","INTENSITY_AVG","-0.0215329493018"
", then","INTENSITY_AVG","-0.0200161741887"
"night at","INTENSITY_AVG","0.0170773162298"
"9","INTENSITY_AVG","0.0181306474929"
"used","INTENSITY_AVG","-0.00573945462412"
"best friend","INTENSITY_AVG","0.00833047897268"
"yesterday","INTENSITY_AVG","-0.000176809134763"
"holidays","INTENSITY_AVG","0.0437263966725"
"moment","INTENSITY_AVG","-0.0370325391909"
"moving","INTENSITY_AVG","-0.00307435126361"
"cleaning","INTENSITY_AVG","-0.00322811652128"
"early","INTENSITY_AVG","0.0247546985353"
"my sister","INTENSITY_AVG","0.0112298915873"
"older","INTENSITY_AVG","-0.0057149128622"
"anybody","INTENSITY_AVG","-0.0200465997686"
"one more","INTENSITY_AVG","-0.015708955304"
"person","INTENSITY_AVG","0.00906531520549"
"^ ^","INTENSITY_AVG","0.00747728484697"
"y","INTENSITY_AVG","0.0566121193071"
"spend","INTENSITY_AVG","-0.0148240216916"
"my best","INTENSITY_AVG","-0.0202823669537"
"listening","INTENSITY_AVG","-0.0027804830483"
"needs to","INTENSITY_AVG","0.00727242314756"
"questions","INTENSITY_AVG","0.0121639198429"
"world","INTENSITY_AVG","0.021985211569"
"a great","INTENSITY_AVG","0.0341866966589"
"cut","INTENSITY_AVG","-0.00402731490792"
"cancer .","INTENSITY_AVG","-0.000162008402675"
"$","INTENSITY_AVG","0.0027763005492"
"cup","INTENSITY_AVG","-0.0351097252644"
"your life","INTENSITY_AVG","0.0387983873218"
"disappointed","INTENSITY_AVG","-0.00225621966255"
"cuz","INTENSITY_AVG","0.0146561625238"
"wishes everyone","INTENSITY_AVG","-0.00616095209783"
"parents","INTENSITY_AVG","0.00679224503792"
"excited","INTENSITY_AVG","0.122269031333"
"hates","INTENSITY_AVG","-0.00743756154467"
"...","INTENSITY_AVG","0.0759871877323"
"big","INTENSITY_AVG","0.0765719838259"
"couple","INTENSITY_AVG","0.0200287389932"
"lovin","INTENSITY_AVG","0.0062021619107"
"shitty","INTENSITY_AVG","0.0202209518906"
"game","INTENSITY_AVG","0.00294185273666"
"anyone who","INTENSITY_AVG","0.0238249607763"
"the way","INTENSITY_AVG","-0.00519090758775"
"bit","INTENSITY_AVG","-0.0272090007058"
"d","INTENSITY_AVG","0.0732678697796"
"continue","INTENSITY_AVG","-0.00977111659402"
"google","INTENSITY_AVG","-0.0161787925637"
"often","INTENSITY_AVG","0.0220841883922"
"absolutely","INTENSITY_AVG","0.0681384267745"
"spring","INTENSITY_AVG","0.00133459134884"
"your profile","INTENSITY_AVG","0.0231171932845"
"1st","INTENSITY_AVG","0.0200222000336"
"some","INTENSITY_AVG","-0.0356335088489"
"back","INTENSITY_AVG","-0.0321824562602"
"ourselves","INTENSITY_AVG","0.0017513047627"
"decision","INTENSITY_AVG","-0.00606876893859"
"shall","INTENSITY_AVG","-0.0202356157236"
"epic","INTENSITY_AVG","0.0244383123118"
"want to","INTENSITY_AVG","-0.0123320702626"
"t","INTENSITY_AVG","-0.00294376777377"
"have an","INTENSITY_AVG","0.0118862569537"
"be","INTENSITY_AVG","0.0127856642599"
"bf","INTENSITY_AVG","-0.0203818252177"
"eating","INTENSITY_AVG","-0.0350176782278"
"looking for","INTENSITY_AVG","-0.00426391230843"
"remembered","INTENSITY_AVG","-0.0080048089723"
"instead of","INTENSITY_AVG","0.0160857042318"
"step","INTENSITY_AVG","0.00528632402938"
"crap","INTENSITY_AVG","-0.00420477908191"
"by","INTENSITY_AVG","0.0457679481739"
"faith","INTENSITY_AVG","-0.0169382622406"
"anything","INTENSITY_AVG","0.0673845404061"
"like a","INTENSITY_AVG","0.036988656543"
"drama","INTENSITY_AVG","-0.000148089564952"
"idk","INTENSITY_AVG","-0.0223178570248"
"for some","INTENSITY_AVG","-0.0339819061923"
"wanna","INTENSITY_AVG","0.0717908987239"
"ppl","INTENSITY_AVG","-0.00614775815475"
"seeing","INTENSITY_AVG","-0.012164045469"
"dude","INTENSITY_AVG","0.0116063482571"
"mommy","INTENSITY_AVG","-0.0303138976161"
"my favorite","INTENSITY_AVG","-0.00133214716772"
"to eat","INTENSITY_AVG","-0.00350722136785"
"lesson","INTENSITY_AVG","-0.0124605826072"
"finally got","INTENSITY_AVG","0.00761878911756"
"story","INTENSITY_AVG","-0.00134273437346"
"..","INTENSITY_AVG","-0.0146375314471"
"spending","INTENSITY_AVG","0.00810791797133"
"who are","INTENSITY_AVG","0.0180965899535"
"question","INTENSITY_AVG","-0.0006744694576"
"long","INTENSITY_AVG","-0.0285483830476"
"we're","INTENSITY_AVG","0.0267937196602"
"forward","INTENSITY_AVG","-0.00836451868598"
":","INTENSITY_AVG","0.0176167459183"
"may not","INTENSITY_AVG","0.0215893025347"
"a bit","INTENSITY_AVG","-0.00822056300148"
"ahhh","INTENSITY_AVG","0.0224522483579"
"boys","INTENSITY_AVG","-0.0227746546319"
"link","INTENSITY_AVG","-0.0462668989509"
"hopes","INTENSITY_AVG","0.0189897490806"
"line","INTENSITY_AVG","-0.0148782252683"
"for dinner","INTENSITY_AVG","-0.0110524870832"
"posted","INTENSITY_AVG","0.00864734247957"
"tired and","INTENSITY_AVG","-0.0144568335115"
"sounds","INTENSITY_AVG","0.0071471424259"
"....","INTENSITY_AVG","0.150730788144"
"up","INTENSITY_AVG","0.0732729749497"
"us","INTENSITY_AVG","-0.022543362059"
"ur","INTENSITY_AVG","0.0132096969719"
"windows","INTENSITY_AVG","0.0252757281528"
"days off","INTENSITY_AVG","-0.00849557164902"
"they are","INTENSITY_AVG","0.000512610512753"
"called","INTENSITY_AVG","0.0135699758251"
": )","INTENSITY_AVG","0.0182887818217"
"! !","INTENSITY_AVG","1.36853112072"
": ""","INTENSITY_AVG","-0.0437688771237"
"love ya","INTENSITY_AVG","0.00853861767156"
"single","INTENSITY_AVG","-0.0149191450109"
"cure","INTENSITY_AVG","0.0024459068432"
"chat","INTENSITY_AVG","-0.00101916165353"
"%","INTENSITY_AVG","0.0144769763465"
"peace","INTENSITY_AVG","-0.00920802184847"
"too much","INTENSITY_AVG","0.00114004023782"
"nap","INTENSITY_AVG","-0.0129588605292"
"definitely","INTENSITY_AVG","-0.00232467030427"
"nice","INTENSITY_AVG","-0.0193181708009"
"will be","INTENSITY_AVG","0.0257810116284"
"was great","INTENSITY_AVG","-0.00868567416076"
"makes me","INTENSITY_AVG","0.00327940025322"
"problems","INTENSITY_AVG","-0.0133359570373"
"helping","INTENSITY_AVG","0.000210175928622"
"meaning","INTENSITY_AVG","-0.00602341328163"
"ago","INTENSITY_AVG","-0.0042761526647"
"e","INTENSITY_AVG","-0.00241886455447"
"first day","INTENSITY_AVG","0.00124470772337"
"age","INTENSITY_AVG","-0.000416488893721"
"my job","INTENSITY_AVG","-0.00648786852124"
"far","INTENSITY_AVG","-0.0226026659608"
"she's","INTENSITY_AVG","0.0476679462585"
"2009","INTENSITY_AVG","-0.00472917653889"
"hello","INTENSITY_AVG","-0.00583100585905"
"once","INTENSITY_AVG","0.0102052985501"
"a long","INTENSITY_AVG","0.00807342432925"
"if anyone","INTENSITY_AVG","-0.0171507158119"
"hope everyone","INTENSITY_AVG","-0.0107721131494"
"results","INTENSITY_AVG","0.0148157271777"
"woohoo !","INTENSITY_AVG","-0.00123457743375"
"ga","INTENSITY_AVG","0.019277124913"
"freakin","INTENSITY_AVG","0.0300419379099"
"go","INTENSITY_AVG","0.0955847261589"
"chillin","INTENSITY_AVG","-0.00583469314403"
"to move","INTENSITY_AVG","0.0210277589241"
"my first","INTENSITY_AVG","0.0111518609045"
"young","INTENSITY_AVG","0.00375387548308"
"send","INTENSITY_AVG","-0.0469024643118"
"woohoo","INTENSITY_AVG","0.0273692198633"
"to win","INTENSITY_AVG","-0.0060907041815"
"sent","INTENSITY_AVG","0.00807656257483"
"wished","INTENSITY_AVG","-0.0263273498064"
